text,label,is_clickbait,doc_id
48 Treneris aiškino naują gynybos taktiką po rungtynių,sports,0,3310
99 This trick will change your life forever,clickbait,0,9914
40 Messi scores a stunning goal in the Champions League match (Kaunas),sports,0,24670
Šis triukas pakeis jūsų gyvenimą amžiams — Find out why,clickbait,1,590
81 Atviro kodo bibliotekos pagreitina mašininio mokymosi procesus,tech,0,3841
31 Analysts predict record profits for the banking sector in a surprise move,finance,0,41708
10 reasons you should never buy this gadget — Number 5 is shocking (New York),clickbait,1,1351
95 Major security breach affects millions of users worldwide amid concerns,tech,0,432
40 Perėjimų gandai: jaunas puolėjas gali kainuoti rekordą,sports,0,1903
51 She did X — what happens next will shock you,clickbait,0,14073
61 10 reasons you should never buy this gadget (Vilnius),clickbait,0,19455
35 Top 7 secrets companies don't want you to know,clickbait,1,17951
"12 Central bank cuts rates, markets rally on dovish guidance (Berlin)",finance,0,41511
Kaip pagreitinti kompiuterį paprastais triukais amid concerns (New York),tech,0,40543
71 Vietos komanda laimėjo nacionalinį čempionatą pratęsimuose,sports,0,19663
7 Investors hedge inflation risk using index-linked bonds,finance,0,27667
36 You won't believe what happened next,clickbait,0,6019
"87 Central bank cuts rates, markets rally on dovish guidance",finance,0,11987
Major security breach affects millions of users worldwide in a surprise move (New York),tech,0,25865
5 Investors hedge inflation risk using index-linked bonds in a surprise move,finance,0,26880
78 Investors hedge inflation risk using index-linked bonds dėl rinkos reakcijos,finance,0,49905
"10 priežasčių, kodėl niekada nepirkti šio daikto — You won't believe it (Vilnius)",clickbait,1,23212
26 10 reasons you should never buy this gadget — Number 5 is shocking,clickbait,1,13965
38 Didelė saugumo spraga paveikė milijonus vartotojų amid concerns,tech,0,2052
22 Vietos komanda laimėjo nacionalinį čempionatą pratęsimuose,sports,0,29053
"51 10 priežasčių, kodėl niekada nepirkti šio daikto — Read more",clickbait,1,39075
16 Perėjimų gandai: jaunas puolėjas gali kainuoti rekordą (Paris),sports,0,44854
92 Vietos komanda laimėjo nacionalinį čempionatą pratęsimuose,sports,0,10803
69 Star player signs a multi-year contract with club po pranešimo,sports,0,6949
73 Earnings beat expectations as revenue grows in cloud segment,finance,0,28044
63 Messi įmušė įspūdingą įvartį Lygų taurėje (London),sports,0,41701
Investors hedge inflation risk using index-linked bonds po pranešimo (Vilnius),finance,0,37077
76 Apple unveils a new iPhone with advanced camera and AI features analitikų teigimu,tech,0,16942
Vietos komanda laimėjo nacionalinį čempionatą pratęsimuose po pranešimo (Madrid),sports,0,26477
88 Earnings beat expectations as revenue grows in cloud segment (Madrid),finance,0,6094
97 Messi scores a stunning goal in the Champions League match (Kaunas),sports,0,49965
Vietos komanda laimėjo nacionalinį čempionatą pratęsimuose po pranešimo (Kaunas),sports,0,1024
15 Stock market falls amid inflation concerns,finance,0,5196
65 Top 7 secrets companies don't want you to know,clickbait,0,26931
"Central bank cuts rates, markets rally on dovish guidance after report (Vilnius)",finance,0,34078
74 Top 7 secrets companies don't want you to know (Berlin),clickbait,1,21042
34 Transfer rumors suggest a record deal for the young striker (Vilnius),sports,0,33863
22 Apple unveils a new iPhone with advanced camera and AI features,tech,0,6346
19 Šis triukas pakeis jūsų gyvenimą amžiams,clickbait,1,2315
30 10 reasons you should never buy this gadget,clickbait,0,27317
83 This trick will change your life forever (New York),clickbait,1,21368
Žvaigždė pasirašė daugiametę sutartį su klubu — analysts say,sports,0,6268
Vietos komanda laimėjo nacionalinį čempionatą pratęsimuose in a surprise move,sports,0,1036
14 How to speed up your computer with simple tweaks,tech,0,2503
60 Local team wins national championship in overtime,sports,0,4079
99 How to speed up your computer with simple tweaks,tech,0,7455
"63 10 priežasčių, kodėl niekada nepirkti šio daikto — You won't believe it (Paris)",clickbait,1,5706
Startuolis pritraukė 50 mln. USD DI platformos plėtrai po pranešimo (Vilnius),tech,0,10752
49 Coach explains new defensive tactics after the game po pranešimo,sports,0,44581
29 Kaip pagreitinti kompiuterį paprastais triukais,tech,0,37183
10 reasons you should never buy this gadget — Read more (Kaunas),clickbait,1,49514
99 Star player signs a multi-year contract with club,sports,0,20294
88 Top 7 secrets companies don't want you to know (Berlin),clickbait,0,44559
52 Start-up raises $50 million to scale its AI platform,tech,0,12715
55 Earnings beat expectations as revenue grows in cloud segment after report,finance,0,5037
12 Atviro kodo bibliotekos pagreitina mašininio mokymosi procesus,tech,0,11252
15 Perėjimų gandai: jaunas puolėjas gali kainuoti rekordą,sports,0,29353
34 Transfer rumors suggest a record deal for the young striker,sports,0,6935
60 „Apple“ pristatė naują iPhone su pažangia kamera ir DI funkcijomis (Madrid),tech,0,16220
Vietos komanda laimėjo nacionalinį čempionatą pratęsimuose after report (Vilnius),sports,0,3530
44 You won't believe what happened next,clickbait,0,4641
Perėjimų gandai: jaunas puolėjas gali kainuoti rekordą po pranešimo (Paris),sports,0,34792
25 Vietos komanda laimėjo nacionalinį čempionatą pratęsimuose,sports,0,46336
59 Analysts predict record profits for the banking sector,finance,0,9303
16 Treneris aiškino naują gynybos taktiką po rungtynių (New York),sports,0,29676
93 Open-source libraries accelerate machine learning workflows,tech,0,11721
64 How to speed up your computer with simple tweaks amid concerns (New York),tech,0,40281
10 Žvaigždė pasirašė daugiametę sutartį su klubu,sports,0,7655
9 Coach explains new defensive tactics after the game,sports,0,22497
89 Coach explains new defensive tactics after the game po pranešimo,sports,0,39294
Major security breach affects millions of users worldwide (Berlin),tech,0,444
69 Startuolis pritraukė 50 mln. USD DI platformos plėtrai,tech,0,40067
79 Local team wins national championship in overtime,sports,0,11166
36 Earnings beat expectations as revenue grows in cloud segment,finance,0,7607
„Apple“ pristatė naują iPhone su pažangia kamera ir DI funkcijomis in a surprise move (Paris),tech,0,41855
78 You won't believe what happened next,clickbait,1,557
36 Coach explains new defensive tactics after the game,sports,0,33315
64 Messi scores a stunning goal in the Champions League match,sports,0,30889
67 10 reasons you should never buy this gadget,clickbait,1,2759
Open-source libraries accelerate machine learning workflows after report (Berlin),tech,0,38086
80 Open-source libraries accelerate machine learning workflows,tech,0,14330
94 Analysts predict record profits for the banking sector (Vilnius),finance,0,40529
98 Žvaigždė pasirašė daugiametę sutartį su klubu,sports,0,5563
43 This trick will change your life forever,clickbait,0,8013
"87 10 priežasčių, kodėl niekada nepirkti šio daikto — Find out why",clickbait,1,37577
80 Earnings beat expectations as revenue grows in cloud segment,finance,0,8041
"75 Negalėsite patikėti, kas įvyko toliau",clickbait,1,32696
89 Messi scores a stunning goal in the Champions League match,sports,0,25653
19 You won't believe what happened next,clickbait,0,30770
54 Didelė saugumo spraga paveikė milijonus vartotojų dėl rinkos reakcijos (London),tech,0,2119
Kaip pagreitinti kompiuterį paprastais triukais po pranešimo (Madrid),tech,0,12064
95 10 reasons you should never buy this gadget,clickbait,0,41510
Didelė saugumo spraga paveikė milijonus vartotojų after report (Vilnius),tech,0,6215
Transfer rumors suggest a record deal for the young striker (Vilnius),sports,0,4027
Open-source libraries accelerate machine learning workflows in a surprise move (Kaunas),tech,0,43316
66 Startuolis pritraukė 50 mln. USD DI platformos plėtrai,tech,0,45221
18 Startuolis pritraukė 50 mln. USD DI platformos plėtrai (Berlin),tech,0,43614
94 How to speed up your computer with simple tweaks (Vilnius),tech,0,3567
22 Stock market falls amid inflation concerns dėl rinkos reakcijos (New York),finance,0,46741
Top 7 secrets companies don't want you to know (Vilnius),clickbait,0,541
Kaip pagreitinti kompiuterį paprastais triukais analitikų teigimu,tech,0,921
This trick will change your life forever — Number 5 is shocking (Vilnius),clickbait,1,5683
54 Apple unveils a new iPhone with advanced camera and AI features,tech,0,14112
"86 Negalėsite patikėti, kas įvyko toliau — Number 5 is shocking",clickbait,1,12562
39 She did X — what happens next will shock you,clickbait,1,6878
Stock market falls amid inflation concerns (Madrid),finance,0,4790
"4 Ji padarė X — kas nutiks toliau, pribloškia",clickbait,1,38328
6 Coach explains new defensive tactics after the game,sports,0,7819
20 Messi scores a stunning goal in the Champions League match po pranešimo,sports,0,1122
How to speed up your computer with simple tweaks po pranešimo (London),tech,0,28140
4 Local team wins national championship in overtime amid concerns (New York),sports,0,25709
92 Investors hedge inflation risk using index-linked bonds,finance,0,23361
22 Didelė saugumo spraga paveikė milijonus vartotojų,tech,0,19146
54 10 reasons you should never buy this gadget,clickbait,1,23431
Šis triukas pakeis jūsų gyvenimą amžiams — Find out why (Vilnius),clickbait,1,6568
"Negalėsite patikėti, kas įvyko toliau — Number 5 is shocking",clickbait,1,765
Startuolis pritraukė 50 mln. USD DI platformos plėtrai po pranešimo (Berlin),tech,0,18676
26 Major security breach affects millions of users worldwide,tech,0,9962
This trick will change your life forever — Read more (New York),clickbait,1,45987
74 Messi scores a stunning goal in the Champions League match,sports,0,22644
Earnings beat expectations as revenue grows in cloud segment amid concerns (New York),finance,0,17691
Messi įmušė įspūdingą įvartį Lygų taurėje (Kaunas),sports,0,85
43 Žvaigždė pasirašė daugiametę sutartį su klubu,sports,0,11989
49 Coach explains new defensive tactics after the game (Vilnius),sports,0,10464
52 Start-up raises $50 million to scale its AI platform (Berlin),tech,0,13940
42 How to speed up your computer with simple tweaks,tech,0,35516
45 Transfer rumors suggest a record deal for the young striker,sports,0,20299
32 10 reasons you should never buy this gadget,clickbait,1,15563
"Top 7 paslaptys, kurias įmonės nenori, kad žinotumėte — You won't believe it (New York)",clickbait,1,5115
"43 10 priežasčių, kodėl niekada nepirkti šio daikto — Number 5 is shocking",clickbait,1,5482
„Apple“ pristatė naują iPhone su pažangia kamera ir DI funkcijomis po pranešimo,tech,0,1919
16 Messi scores a stunning goal in the Champions League match,sports,0,37961
32 Apple unveils a new iPhone with advanced camera and AI features (London),tech,0,10766
8 Transfer rumors suggest a record deal for the young striker (Madrid),sports,0,8321
Vietos komanda laimėjo nacionalinį čempionatą pratęsimuose (Kaunas),sports,0,34
Vietos komanda laimėjo nacionalinį čempionatą pratęsimuose po pranešimo (Vilnius),sports,0,2961
"10 Central bank cuts rates, markets rally on dovish guidance (Berlin)",finance,0,16357
83 Didelė saugumo spraga paveikė milijonus vartotojų,tech,0,12684
Transfer rumors suggest a record deal for the young striker po pranešimo (New York),sports,0,46831
56 Kaip pagreitinti kompiuterį paprastais triukais,tech,0,40196
Apple unveils a new iPhone with advanced camera and AI features (New York),tech,0,1459
27 Analysts predict record profits for the banking sector,finance,0,16706
40 How to speed up your computer with simple tweaks (Vilnius),tech,0,4178
91 Open-source libraries accelerate machine learning workflows,tech,0,38845
6 Atviro kodo bibliotekos pagreitina mašininio mokymosi procesus,tech,0,37375
68 Messi įmušė įspūdingą įvartį Lygų taurėje (Vilnius),sports,0,42704
54 Vietos komanda laimėjo nacionalinį čempionatą pratęsimuose,sports,0,28825
14 Perėjimų gandai: jaunas puolėjas gali kainuoti rekordą,sports,0,14926
96 Kaip pagreitinti kompiuterį paprastais triukais (Kaunas),tech,0,46473
67 Star player signs a multi-year contract with club analitikų teigimu,sports,0,6654
She did X — what happens next will shock you — You won't believe it (Paris),clickbait,1,4116
53 You won't believe what happened next (Kaunas),clickbait,0,38672
33 Atviro kodo bibliotekos pagreitina mašininio mokymosi procesus (Paris),tech,0,40562
14 Star player signs a multi-year contract with club,sports,0,1765
30 Open-source libraries accelerate machine learning workflows,tech,0,26781
56 Coach explains new defensive tactics after the game,sports,0,469
35 10 reasons you should never buy this gadget (Madrid),clickbait,0,8256
19 Messi scores a stunning goal in the Champions League match in a surprise move,sports,0,46289
6 10 reasons you should never buy this gadget,clickbait,0,1012
26 Open-source libraries accelerate machine learning workflows (New York),tech,0,9959
Start-up raises $50 million to scale its AI platform after report (Vilnius),tech,0,28896
Transfer rumors suggest a record deal for the young striker after report (New York),sports,0,9981
7 Stock market falls amid inflation concerns,finance,0,39522
Messi įmušė įspūdingą įvartį Lygų taurėje dėl rinkos reakcijos (London),sports,0,40116
She did X — what happens next will shock you — Find out why (New York),clickbait,1,41515
37 Startuolis pritraukė 50 mln. USD DI platformos plėtrai,tech,0,5900
56 Didelė saugumo spraga paveikė milijonus vartotojų,tech,0,49365
Startuolis pritraukė 50 mln. USD DI platformos plėtrai (Paris),tech,0,67
92 Apple unveils a new iPhone with advanced camera and AI features (Madrid),tech,0,18414
77 Atviro kodo bibliotekos pagreitina mašininio mokymosi procesus,tech,0,26202
Analysts predict record profits for the banking sector in a surprise move,finance,0,14513
45 She did X — what happens next will shock you,clickbait,0,26734
Earnings beat expectations as revenue grows in cloud segment (Paris),finance,0,1366
60 Star player signs a multi-year contract with club,sports,0,32738
36 You won't believe what happened next (Madrid),clickbait,1,43728
87 Startuolis pritraukė 50 mln. USD DI platformos plėtrai,tech,0,3459
11 Transfer rumors suggest a record deal for the young striker po pranešimo (Berlin),sports,0,7065
36 Star player signs a multi-year contract with club,sports,0,14399
"10 priežasčių, kodėl niekada nepirkti šio daikto — Number 5 is shocking (Berlin)",clickbait,1,16423
This trick will change your life forever — You won't believe it (London),clickbait,1,38530
62 Earnings beat expectations as revenue grows in cloud segment analitikų teigimu,finance,0,46955
Star player signs a multi-year contract with club — analysts say,sports,0,743
41 How to speed up your computer with simple tweaks after report,tech,0,10069
"Top 7 paslaptys, kurias įmonės nenori, kad žinotumėte — Find out why (Berlin)",clickbait,1,24226
26 Star player signs a multi-year contract with club analitikų teigimu,sports,0,5929
53 Investors hedge inflation risk using index-linked bonds,finance,0,15107
Star player signs a multi-year contract with club (Madrid),sports,0,2501
Vietos komanda laimėjo nacionalinį čempionatą pratęsimuose as markets react (Berlin),sports,0,31462
82 Coach explains new defensive tactics after the game,sports,0,18457
Žvaigždė pasirašė daugiametę sutartį su klubu po pranešimo (Madrid),sports,0,10717
95 „Apple“ pristatė naują iPhone su pažangia kamera ir DI funkcijomis (Vilnius),tech,0,31381
"59 Central bank cuts rates, markets rally on dovish guidance",finance,0,7242
94 Startuolis pritraukė 50 mln. USD DI platformos plėtrai (New York),tech,0,47427
71 Start-up raises $50 million to scale its AI platform,tech,0,11194
11 She did X — what happens next will shock you — You won't believe it (London),clickbait,1,16651
"6 Top 7 paslaptys, kurias įmonės nenori, kad žinotumėte",clickbait,1,13672
46 You won't believe what happened next,clickbait,0,17056
"10 priežasčių, kodėl niekada nepirkti šio daikto — Number 5 is shocking",clickbait,1,248
98 Startuolis pritraukė 50 mln. USD DI platformos plėtrai (Madrid),tech,0,34315
"Top 7 paslaptys, kurias įmonės nenori, kad žinotumėte — You won't believe it",clickbait,1,791
89 Open-source libraries accelerate machine learning workflows analitikų teigimu,tech,0,8053
23 Analysts predict record profits for the banking sector,finance,0,10693
41 Start-up raises $50 million to scale its AI platform,tech,0,6249
55 Startuolis pritraukė 50 mln. USD DI platformos plėtrai analitikų teigimu,tech,0,15626
You won't believe what happened next (London),clickbait,1,92
36 Šis triukas pakeis jūsų gyvenimą amžiams — Number 5 is shocking,clickbait,1,7186
Apple unveils a new iPhone with advanced camera and AI features (Kaunas),tech,0,2784
58 Stock market falls amid inflation concerns,finance,0,11185
"19 Ji padarė X — kas nutiks toliau, pribloškia",clickbait,1,9559
59 You won't believe what happened next,clickbait,0,10008
63 Messi įmušė įspūdingą įvartį Lygų taurėje (Vilnius),sports,0,9630
60 Top 7 secrets companies don't want you to know (Paris),clickbait,0,22824
19 Šis triukas pakeis jūsų gyvenimą amžiams — Read more,clickbait,1,14916
7 Analysts predict record profits for the banking sector in a surprise move,finance,0,2697
98 How to speed up your computer with simple tweaks dėl rinkos reakcijos (Madrid),tech,0,46331
21 Apple unveils a new iPhone with advanced camera and AI features,tech,0,25416
29 Atviro kodo bibliotekos pagreitina mašininio mokymosi procesus,tech,0,19941
"93 Negalėsite patikėti, kas įvyko toliau",clickbait,1,28426
Stock market falls amid inflation concerns amid concerns (New York),finance,0,31097
Kaip pagreitinti kompiuterį paprastais triukais after report (London),tech,0,904
93 „Apple“ pristatė naują iPhone su pažangia kamera ir DI funkcijomis,tech,0,26471
Startuolis pritraukė 50 mln. USD DI platformos plėtrai in a surprise move (Berlin),tech,0,16169
68 Šis triukas pakeis jūsų gyvenimą amžiams,clickbait,1,18192
24 Messi scores a stunning goal in the Champions League match,sports,0,26591
95 Coach explains new defensive tactics after the game,sports,0,28344
99 Apple unveils a new iPhone with advanced camera and AI features (Vilnius),tech,0,37257
41 Star player signs a multi-year contract with club po pranešimo,sports,0,12413
Atviro kodo bibliotekos pagreitina mašininio mokymosi procesus — analysts say,tech,0,3012
27 Messi įmušė įspūdingą įvartį Lygų taurėje,sports,0,18701
24 „Apple“ pristatė naują iPhone su pažangia kamera ir DI funkcijomis,tech,0,1073
7 Šis triukas pakeis jūsų gyvenimą amžiams — Read more,clickbait,1,15937
34 Vietos komanda laimėjo nacionalinį čempionatą pratęsimuose after report,sports,0,20105
65 Messi scores a stunning goal in the Champions League match,sports,0,41307
67 Major security breach affects millions of users worldwide,tech,0,45281
Perėjimų gandai: jaunas puolėjas gali kainuoti rekordą (Kaunas),sports,0,5371
"27 Ji padarė X — kas nutiks toliau, pribloškia",clickbait,1,16342
48 Messi įmušė įspūdingą įvartį Lygų taurėje analitikų teigimu,sports,0,31162
53 Didelė saugumo spraga paveikė milijonus vartotojų,tech,0,14957
37 Star player signs a multi-year contract with club (London),sports,0,36159
"42 10 priežasčių, kodėl niekada nepirkti šio daikto",clickbait,1,36097
37 Kaip pagreitinti kompiuterį paprastais triukais,tech,0,33458
33 Start-up raises $50 million to scale its AI platform po pranešimo,tech,0,27028
Messi įmušė įspūdingą įvartį Lygų taurėje — analysts say,sports,0,1727
"94 Central bank cuts rates, markets rally on dovish guidance (Paris)",finance,0,40357
36 Perėjimų gandai: jaunas puolėjas gali kainuoti rekordą,sports,0,49565
91 Žvaigždė pasirašė daugiametę sutartį su klubu (New York),sports,0,33976
55 Šis triukas pakeis jūsų gyvenimą amžiams,clickbait,1,49294
58 „Apple“ pristatė naują iPhone su pažangia kamera ir DI funkcijomis in a surprise move,tech,0,39534
36 Top 7 secrets companies don't want you to know,clickbait,0,23298
7 Coach explains new defensive tactics after the game,sports,0,16147
"61 Ji padarė X — kas nutiks toliau, pribloškia",clickbait,1,46848
"Central bank cuts rates, markets rally on dovish guidance — analysts say (London)",finance,0,14813
17 Perėjimų gandai: jaunas puolėjas gali kainuoti rekordą (Kaunas),sports,0,11715
81 Perėjimų gandai: jaunas puolėjas gali kainuoti rekordą (Paris),sports,0,5017
54 Messi scores a stunning goal in the Champions League match,sports,0,14876
80 This trick will change your life forever (Vilnius),clickbait,1,48495
"81 Central bank cuts rates, markets rally on dovish guidance",finance,0,44683
96 Analysts predict record profits for the banking sector,finance,0,14188
9 Šis triukas pakeis jūsų gyvenimą amžiams,clickbait,1,11597
48 Messi įmušė įspūdingą įvartį Lygų taurėje (London),sports,0,2612
Kaip pagreitinti kompiuterį paprastais triukais dėl rinkos reakcijos (New York),tech,0,33559
41 Stock market falls amid inflation concerns,finance,0,18755
19 Startuolis pritraukė 50 mln. USD DI platformos plėtrai,tech,0,4996
"Central bank cuts rates, markets rally on dovish guidance in a surprise move (Berlin)",finance,0,38949
82 10 reasons you should never buy this gadget,clickbait,0,16159
66 This trick will change your life forever — Find out why,clickbait,1,6440
5 Kaip pagreitinti kompiuterį paprastais triukais,tech,0,29259
Atviro kodo bibliotekos pagreitina mašininio mokymosi procesus analitikų teigimu (Kaunas),tech,0,13277
2 Messi scores a stunning goal in the Champions League match as markets react,sports,0,47099
Analysts predict record profits for the banking sector — analysts say,finance,0,688
48 Investors hedge inflation risk using index-linked bonds,finance,0,6041
15 Analysts predict record profits for the banking sector in a surprise move (New York),finance,0,814
7 Apple unveils a new iPhone with advanced camera and AI features,tech,0,16613
22 Earnings beat expectations as revenue grows in cloud segment,finance,0,5626
She did X — what happens next will shock you,clickbait,0,105
82 This trick will change your life forever,clickbait,0,18258
"94 10 priežasčių, kodėl niekada nepirkti šio daikto — You won't believe it",clickbait,1,36891
40 Analysts predict record profits for the banking sector,finance,0,19969
"56 Top 7 paslaptys, kurias įmonės nenori, kad žinotumėte (Vilnius)",clickbait,1,22975
84 Atviro kodo bibliotekos pagreitina mašininio mokymosi procesus,tech,0,25036
65 This trick will change your life forever,clickbait,1,14411
"2 Ji padarė X — kas nutiks toliau, pribloškia",clickbait,1,36716
Earnings beat expectations as revenue grows in cloud segment analitikų teigimu (Madrid),finance,0,17744
20 10 reasons you should never buy this gadget,clickbait,0,12002
76 Šis triukas pakeis jūsų gyvenimą amžiams,clickbait,1,17107
64 Local team wins national championship in overtime,sports,0,6652
Earnings beat expectations as revenue grows in cloud segment after report,finance,0,226
62 Apple unveils a new iPhone with advanced camera and AI features,tech,0,18792
96 Earnings beat expectations as revenue grows in cloud segment (Kaunas),finance,0,29653
Didelė saugumo spraga paveikė milijonus vartotojų po pranešimo,tech,0,1769
Major security breach affects millions of users worldwide amid concerns (London),tech,0,31810
89 10 reasons you should never buy this gadget,clickbait,1,49212
3 How to speed up your computer with simple tweaks,tech,0,9008
81 Open-source libraries accelerate machine learning workflows amid concerns,tech,0,3885
This trick will change your life forever — Find out why (Kaunas),clickbait,1,40977
68 Coach explains new defensive tactics after the game,sports,0,4145
